file	line_no	token	occurrence_count	context
4_rellit/buddh/mhvastuu.txt	5463	c	1	evaṃ megho māṇavo bhagavatā dīpaṃkareṇa anuttarāye samyaksaṃbodhaye vyākṛto tad bhaviṣyati bahujanahitāya bahujanasukhāya lokānukampāya mahato janakāyasyārthāya hitāya sukhāya devānāṃ ca manuṣyāṇāṃ ca || bhūmyānāṃ devānāṃ ghoṣaṃ śrutvā antarīkṣecarā devā cāturmahārājikā devā trāyastriṃśā yāmā tuṣitā nirmāṇaratino paranirmitavaśavartino iti hi tatkṣaṇaṃ tanmuhūrtaṃ yāva brahmakāyaṃ ghoṣam abhyudgame || evaṃ mārṣa megho māṇavo bhagavatā dīpaṃkareṇa anuttarāye samyaksaṃbodhaye vyākṛto taṃ bhaviṣyati bahujanahitāya bahujanasukhāya lokānukampāya mahato janakāyasyārthāya hitāya sukhāya devānāṃ ca manuṣyāṇāṃ c || aprameyasya ca udārasya mahato obhāsasya loke prādurbhāvo āsi || yā pi tā loke lokāntarikā andhakārā andhakārārpitā tamisrā tamisārpitā aghā aghasaṃbhūtapūrvā yatra ime pi candramasūryā evaṃ maharddhikā evaṃ mahānubhāvā ābhayā ābhāṃ nābhisaṃbhuṇanti ālokena vā ālokaṃ na spharanti te pi tena obhāsena sphuṭā abhūnsuḥ | ye pi tatra satvā upapannāḥ te pi anyonyaṃ saṃjānensuḥ || anye pi kila bho iha satvā upapannāḥ anye pi kila bho satvāḥ ihopapannāḥ || ekāntasukhasamarpitā ca tatkṣaṇaṃ tanmuhūrtaṃ sarvasatvā abhūnsu | ye pi avīce mahānarake upapannā atikrame ca devānāṃ devānubhāvaṃ nāgānāṃ nāgānubhāvaṃ yakṣāṇāṃ yakṣānubhāvaṃ || dhyāmāni ca abhūnsuḥ mārabhavanāni niṣprabhāṇi nistejāni nirabhiramyāṇi | krośikāny apy asya khaṇḍāni prapatensu | dvikrośikāny apy asya khaṇḍāni prapatensu | trikrośikāny apy asya khaṇḍāni prapatensu | yojanikāny apy asya khaṇḍāni prapatensu | dhvajāgrāṇy apy asya prapatensuḥ | māro ca pāpīmāṃ duḥkhī durmanā vipratisārī antośalyaparidāghajāto abhūṣi ||
4_rellit/buddh/mhvastuu.txt	8691	c	1	sarve c | ime drumavarā akālakusumehi || cchāditā |
4_rellit/buddh/mhvastuu.txt	871	h	1	roditehi mathitā h | imau kramau ||
4_rellit/buddh/mhvastuu.txt	6931	h	1	evaṃ h | imāṃ kṣatriyabhūmipālāṃ
4_rellit/buddh/mhvastuu.txt	6939	h	1	evaṃ h | imāṃ kṣatriyabhūmipālāṃ
4_rellit/buddh/mhvastuu.txt	6947	h	1	evaṃ h | imāṃ kṣatriyabhūmipālāṃ
4_rellit/buddh/mhvastuu.txt	9183	k	1	sūryo pi upasaṃkrānto || k auśika āha ||
4_rellit/buddh/mhvastuu.txt	359	m	1	āyuṣmān mahāmaugalyāyano abhīkṣṇaṃ asuracārikāṃ gacchati || so paśyati asurapure asurāṃ pravṛddhamahākāyā ugradarśanā vyāpādabahulā asureṣu cyavitvā vinipātentā || āyuṣmān kolito sthaviro caranto asuracārikām adrākṣīt sureṣu vyāpādena suduḥkhitāṃ paṃca asuragaṇān || teṣām evaṃ bhavati | vayaṃ heṣṭā upari devā || tataḥ kupyanti vyāpadyanti abhiṣyandanti kopaṃ ca roṣaṃ ca apratyayaṃ ca āviṣkaronti || te caturaṅgabalakāyaṃ sannahitvā hastikāyaṃ aśvakāyaṃ rathakāyaṃ pattikāyaṃ sannahitvā devagulmāni prabhajanti yad idaṃ karoṭapāṇayo nāma yakṣā mālādhārā nāma yakṣāḥ sadāmattā nāma yakṣāḥ | etāni devagulmāni bhaṃjitvā devehi trāyastriṃśehi saṃgrāmenti || te khu devānāṃ trāyastriṃśānāṃ kṛtapuṇyānāṃ maheśākhyānām antike cittāni pradūṣayitvā kāyasya bhedāt paraṃ maraṇāt apāyadurgativinipātanarakeṣūpapadyanti || so taṃ asurāṇāṃ mahāntam ādīnavaṃ dṛṣṭvā jetavanam āgatvā caturṇāṃ parṣāṇāṃ vistareṇa m ārocayati || evaṃ satvā mahāsamudre asurapure vividhāni duḥkhāni pratyanubhavanti || tasmāñ jñātavyaṃ boddhavyaṃ prāptavyaṃ pratisaṃboddhavyaṃ kartavyaṃ brahmacaryaṃ na ca kiñcilloke pāpaṃ karma karaṇīyan ti vadāmi || sthavirasya śrutvā bahūni prāṇasahasrāṇi devamanuṣyāṇām amṛtaṃ prāpayanti ||
4_rellit/buddh/mhvastuu.txt	2275	m	1	tvam iva m ahaṃ saṃbuddho dharmaṃ prakāśayeya naramarūṇāṃ |
4_rellit/buddh/mhvastuu.txt	3123	m	1	naitad vibuddhi amareśvara m ādikehi
4_rellit/buddh/mhvastuu.txt	3571	m	1	bodhyitvā m atulāṃ bodhiṃ sarvasatvāna kāraṇā |
4_rellit/buddh/mhvastuu.txt	4581	m	1	kaṃcit kālaṃ sthihiya m antarato nāyaṃ samā maruvadhūhi bhave ||
4_rellit/buddh/mhvastuu.txt	5827	m	1	nīlāśvā nīlarathā nīlā raśmipratoda m uṣṇīṣā |
4_rellit/buddh/mhvastuu.txt	5833	m	1	pītāśvā pītarathā pītā raśmipratoda m uṣṇīṣā |
4_rellit/buddh/mhvastuu.txt	6119	m	1	sace koci m asmiṃ lokasmiṃ sarvā pi devatā sadā |
4_rellit/buddh/mhvastuu.txt	6565	m	1	bhūtapūrvaṃ vāsiṣṭhā atīta m adhvāne pāṃcāle janapade kampilla nagare rājā brahmadatto nāma rājyaṃ kāresi susaṃgṛhītaparijano dānasaṃvibhāgaśīlo || tasya taṃ kampillaṃ janapadaṃ ṛddhaṃ ca sphītaṃ ca kṣemaṃ ca subhikṣaṃ cākīrṇabahujanamanuṣyaṃ ca sukhitamanuṣyaṃ ca praśāntadaṇḍaḍamaraṃ sunigṛhītataskaraṃ vyavahārasampannaṃ || tasya dāni rājño brahmadattasya rakṣito nāma purohitaputro maheśākhyo daśakuśalakarmapathasamādāyavartī kāmeṣu ādīnavadarśāvī niḥśaraṇaprajño saṃvegabahulo naiṣkramyābhiprāyo || so kāmeṣu ādīnavaṃ dṛṣṭvā anuhimavantaṃ gatvā ṛṣipravrajyāṃ parvrajīto || tena dāni tahiṃ himavante āśramaṃ
4_rellit/buddh/mhvastuu.txt	6601	m	1	dhanena mitrāṃ sadā m anukampi
4_rellit/buddh/mhvastuu.txt	7027	m	1	pratyutthāna m āsanatāṃ tato ca |
4_rellit/buddh/mhvastuu.txt	7155	m	1	yatra yatropapadyehaṃ tatra m | etaṃ samṛdhyatu ||
4_rellit/buddh/mhvastuu.txt	8045	m	1	āśu vigatamala m akhilā ākāśagatā abhiniṣaṇṇāḥ ||
4_rellit/buddh/mhvastuu.txt	8591	m	1	sarva m anavadyagātro utpanno lokasundaro tuhyaṃ |
4_rellit/buddh/mhvastuu.txt	6955	p	1	evaṃ p | imāṃ kṣatriyabhūmipālāṃ
4_rellit/buddh/mhvastuu.txt	269	r	1	ayoguḍā hi agnismiṃ yatha r iva saṃtāpitā |
4_rellit/buddh/mhvastuu.txt	1559	r	1	ca bhavanti | abhīkṣṇaṃ lokaramaṇīyābhiratāś ca bhavanti | na ca sarvadhātū anityā saṃkalpayanti | svena ca varṇarūpeṇa param abhimanyanti | na ca viparītadarśanatyāgaṃ karonti | na ca yathoddiṣṭaṃ padavyaṃjanaṃ paripūrṇaṃ karonti | deśanāmatsariṇaś ca bhavanti | apātradarśinaś ca bhavanti | pātre ca na pratipādayanti | kaṭhinasantānāś ca bhavanti | asamīkṣakāriṇaś ca bhavanti || ye keci bho dhutadharmadhara bodhisatvā dvitīyāyāṃ bhūmau vartamānā tṛtīyāyāṃ bhūmau vivartanti sarve te imehi r aṣṭāviṃśadbhir ākārair vivartanti ||
4_rellit/buddh/mhvastuu.txt	4925	r	1	atha viṃśatiṃ sahasrā marukanyā āśu r eva sannipatitā |
4_rellit/buddh/mhvastuu.txt	4937	r	1	atha caturi lokapālā saparivārā āśu r eva sannipatitā |
4_rellit/buddh/mhvastuu.txt	6009	r	1	ati r iva udvilyaharṣā hāhākāraṃ udīrensuḥ ||
4_rellit/buddh/mhvastuu.txt	7089	r	1	upasaṃkramitvā pṛcchanti || kiṃ kṣemaṃ kiṃ avidhāvidhaṃ ti krandasi || grāmika āha || krandāmi yenaite na saṃvibhāgaratā na saṃvibhāgaśīlāḥ yatra nāma evaṃ mahantāto grāmāto eko bhikṣu yathādhautena pātreṇa nirdhāvati || te dāni grāme mahallakā tasya grāmikasya śrutvā taṃ pratyekabuddhaṃ satkartavyaṃ manyensu || grāmikena pratyekabuddhaṃ gṛhaṃ praveśetvā āhāreṇa pratimānetvā yāvajjīvam upanimantrito || aham āryasya nimantremi yāvajjīvaṃ sarvasukhopadhānena || svayaṃdhītā saṃveditā || evan tuvaṃ āryaṃ taṃ divasam āhāreṇa upasthihisi || dārikā prītā tuṣṭā saṃvṛttā || śobhanaṃ me kalyāṇaṃ karma sevitaṃ || sā dāni taṃ pratyekabuddhaṃ divasam āhāreṇa upasthihati prāsādikābhiprasannadevamanuṣyā || pratyekabuddho parijñātabhojano sarvāśuciparikṣīṇo mahābhāgo || tasya dāni grāmikasya dhītus tāṃ pratyekabuddhasya īryāṃ paśyitvā udāraṃ pasādaṃ jātaṃ || tathā anye pi janā prasannā || so dāni pratyekabuddho tasya grāmikasya prasādena tatraiva grāmakṣetre anupādāya parinirvṛto || tato grāmikena taṃ pratyekabuddhaṃ dhyāyetvā stūpaṃ kṛtaṃ na cātikhuḍḍākaṃ na cātimahantaṃ sudhāmṛttikālepanaṃ || sā dāni grāmikasya dhītā taṃ stūpaṃ daivasikaṃ kāṃsyapātreṇa pūjeti gandhena mālyena ca dhūpena ca || paścāt tato stūpāto taṃ nānāprakāraṃ mālyaṃ vātena apakarṣīyate || tāye dāni taṃ mālyaṃ saṃkaḍḍitvā ceṭīhi sārdhaṃ dīrghamālāguḍikā nicitopacitā nānāpuṣpāṇāṃ || tatra tāye mālāye taṃ pratyekabuddhasya stūpaṃ sarvaṃ pariveṭhitaṃ || tasyā tāṃ mālāṃ tahiṃ stūpe sthitāṃ ca mālā ca sarvā rūpeṇa ca tejena ca abhibhavitvā tiṣṭhantīṃ deveṣu divyam āyuḥpramāṇaṃ kṣapetvā śobhantīṃ dṛṣṭvā ati r iva cittaprasādam utpannaṃ || sā dāni prasannacittā praṇidhānam
4_rellit/buddh/mhvastuu.txt	8287	r	1	atha caturi lokapālā saparivārā āśu r eva sannipatitā |
4_rellit/buddh/mhvastuu.txt	8803	r	1	pragṛhītakhaḍgahastā ati r iva priyadarśanapralāpā ||
4_rellit/buddh/mhvastuu.txt	18223	ṣ	1	likhati yathā sudarśanā jāneyā kuśasyaitaṃ karman ti || tehi dāni śaṃkhagajadakārehi yaṃ kālaṃ sarvāṇi kṛtāni yathāṇattāni rājño mahendrakasya upanāmitāni || rājā taṃ kuśasya karmaṃ dṛṣṭvā udāraśobhanaṃ sukṛtaṃ rājārhaṃ vismayam āpannaḥ | aho yādṛśānīmāni kuśalenācāryaputreṇa kṛtāni || kumārāmātyehi pi abhilakṣitāni rājapuruṣehi pi abhilakṣitāni kuśena kṛtāni śaṃkhagajadantabhāṇḍāni dṛṣṭvā vismayam āpannāḥ || imāni kuśalenācāryaputreṇa kṛtāni || rājñā mahendreṇa varṣavarāṇāṃ kāṃcukīyānāṃ ca haste tāny ābharaṇāni bhājanāni ca preṣitāni | gacchatha antaḥpuraṃ praveśetha mahādevīye dhītuś ca me sudarśanāye yathābhiprāyaṃ prathamaṃ detha tataḥ paścād anyāsāṃ devīnām antaḥpurikānāṃ ca || te dāni varṣavarā kāṃcukīyā tāny ābharaṇāni bhājanāni ca gṛhya antaḥpuraṃ praveśitāni mahādevīye upanāmitāni | devi imāni te śaṃkhagajadantamayāni ābharaṇāni bhājanāni ca rājñā preṣitāni tvaṃ ca dhītā ca te sudarśanā pūrvaṃ yathāmiprāyaṃ gṛhṇatha paścād aparāṇāṃ devīnāṃ dīṣyati sarvāsāñ ca antaḥpurikānāṃ || sā dāni sudarśanā tāni śaṃkhagajadantamayāni ābharaṇāni bhājanāni dṛṣṭvā yan teṣāṃ sukṛtaṃ suniṣṭhitaṃ kalyāṇaṃ śobhanaṃ kalyāṇācāryaputreṇa kṛtakaṃ dṛṣṭvā haste praṇāmitaṃ gṛhṇīṣyanti yāvat paśyati kuśasya nāmakaṃ ṣ tasyaivaṃ bhavati | kuśasyaitaṃ karmaṃ ti | sā dāni taṃ mellitvā anyāni prākṛtakāni kuśilpikṛtāni gṛhṇāti || sā dāni sudarśanā mātare vuccati bhaginīhi ca antarpurikāhi ca varṣavarehi ca kāṃcukīyehi ca vuccati || sudarśane kiṃ tvaṃ edṛśīkā
4_rellit/buddh/udanav_u.txt	35	n	1	daharā | api | ṃriyante | hi | narā | nāryaś | ca | n | ekaśaḥ || anekaśaḥ |
4_rellit/buddh/udanav_u.txt	3657	v	1	anihsṛtān | bhavā | sarvāṃs | tān | vadāmi | sadā | v | aham ||
4_rellit/buddh/vinsutru.txt	3990	c	1	|| kṛtaṃ saṃstaram antargṛhe || c chorayeyur avalokya gṛhapatiṃ
4_rellit/buddh/vinsutru.txt	1689	d	1	dānam itarārthārtham itarārthā d udhāragrahaṇadhamarṇā
4_rellit/buddh/vinsutru.txt	9086	d	1	mo canaṃ cedyā || d asyauṣṭaṃ tāvato niṣkrayatvam
4_rellit/buddh/vinsutru.txt	1509	m	1	sthūlakṛtva m anayor amārge
4_rellit/buddh/vinsutru.txt	7269	m	1	amuktāvasty asmākam anena sārddhaṃ kiñcid eva karaṇīya m iti sādyaṃ
4_rellit/buddh/vinsutru.txt	7485	m	1	kākapadakānā m antaro ntare yathārtham avasthāpanāya dānam
4_rellit/buddh/vinsutru.txt	7906	m	1	naivāsikānā m asy etad ante śanaiḥ sthāpanama
4_rellit/buddh/vinsutru.txt	8142	m	1	śuddhi m uktyor anena pratyavagatau sthūlātyayaḥ
4_rellit/buddh/vinsutru.txt	11438	m	1	tajjanīyādīnā m etattvenāvyavasthāpanāt
4_rellit/buddh/vinsutru.txt	1165	n	1	anuddhataḥ kule syād anunnaḍā n avasthitaḥ
4_rellit/buddh/vinsutru.txt	2298	n	1	ājñāne subhaṣita durbhāśitayor arthasya trayo n | ye nyatra pratisevane methunasyeti pratibalatve maulasya
4_rellit/buddh/vinsutru.txt	3972	n	1	vātavarṣa n ced antarmārge syād vṛkṣasya mūle kuḍyasya vā sthalaṃ kuryuḥ
4_rellit/buddh/vinsutru.txt	5347	n	1	tadā cet svāmy āgacched anujñānam āyā || ya n ichate dadyuḥ
4_rellit/buddh/vinsutru.txt	275	r	1	na glānaṃ pravrājayeyu || r upasampādayeyur vā
4_rellit/buddh/vinsutru.txt	7797	r	1	arūḍhi r avipravāsasamvṛter abaddhasīmatāyāṃ bhūmeḥ
4_rellit/buddh/vinsutru.txt	9186	r	1	maṃcasya ratnamayāde r ayomayāt tasya parivartyā
4_rellit/buddh/vinsutru.txt	11944	r	1	gāthayo r ārabdham iti dvayor adhastāt
4_rellit/buddh/vinsutru.txt	12540	r	1	teṣām api bhikṣubhi r evam eva
4_rellit/buddh/vinsutru.txt	7531	s	1	darśana bhikṣuṇām aṅga tāvad āyusmanta s tvaritatvaritam āgacchatām āryasaṃghasya poṣadhaḥ pravaraṇā vā pāñcadaśika iti vacanaṃ
4_rellit/buddh/vinsutru.txt	47	t	1	upādhyāyaḥ prāvṛṇuyā t ||
4_rellit/buddh/vinsutru.txt	6995	t	1	na varṣakam u t | krameṇa dadyāt
4_rellit/buddh/vinsutru.txt	12080	v	1	na sthalikāyāḥ saṃkaṭasaṃbādhaprāptā v anāpattiḥ
4_rellit/buddh/vinsutru.txt	9426	ṇ	1	kakṣahastikhaṭuṃkāś ca tadanyacaṇḍamṛgān ṇ ām apy ebhir ākṣepaḥ
4_rellit/buddh/vinv08_u.txt	121	m	1	yathāpi tad bhikṣur āstīrṇakaṭhinād āvāsād akṛtacīvaro 'niṣṭhitacīvaro bahiḥsīmāṃ prakrāmati pratyeṣyāmi cīvarakaṃ kariṣyāmīti | samagreṇa ca saṃghena kaṭhinam uddhṛtaṃ sa śṛṇoti samagreṇa saṃghena kaṭhinam uddhṛtam iti śrutvā cābhyanumodate sādhūddhṛtaṃ suṣṭhūddhṛtam iti | tasya śravaṇāntikaḥ kaṭhinoddhāra m iti ||
4_rellit/buddh/vinv11_u.txt	109	r	1	tenoktaḥ | bhadanta uttara kutra gacchasi | śrāvastīṃ | svacittaṃ pratilabhasva ihaiva tiṣṭha mā gaccha | sthānam etad vidyate yat tvayā punar āgatyāham eva kṣamayitavya iti | tasya vacanam avacanīkṛtya samādāya pātracīvaraṃ yena śrāvastī tena cārikāṃ prakrānto 'nupūrveṇa cārikāṃ caraṃ śrāvastīm anuprāptaḥ | sa bhikṣubhir dṛṣṭaḥ uktaś ca | svāgataṃ svāgatam āyuṣmann uttara prītā vayaṃ tvaddarśanena no tv āgamanena | kiṃ karaṇam tvam āgamya citro gṛhapatir mrakṣaṣaṇḍāyāṃ buddhadharmasaṃgheṣu kārān karoti | āgantukānāṃ ca gāmikānāṃ ca mrakṣaṣaṇḍā pratisaraṇam | asty etad evaṃ | mayā citro gṛhapatir avasphaṇḍitaḥ | yathā kathaṃ tena yathāvṛttam ārocitaṃ | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti bhagavān āha kuruta yūyaṃ bhikṣavaḥ uttarasya bhikṣor gṛhapati r avasphaṇḍakasya pratisaṃharaṇīyaṃ karma iti | yo vā punar anyo 'pi evaṃjātīyaḥ |
4_rellit/buddh/vinv11_u.txt	113	r	1	śṛṇotu bhadantāḥ saṃghaḥ | anenottareṇa bhikṣuṇā citro gṛhapatir avasphaṇḍitaḥ | sacet saṃghasya prāptakālaṃ kṣametānujānīyāt saṃgho yat saṃgha uttarasya bhikṣor gṛhapati r avasphaṇḍakasya pratisaṃharaṇīyaṃ karma kuryād ity eṣā jñaptiḥ
4_rellit/buddh/vinv11_u.txt	115	r	3	tataḥ karma kartavyaṃ | śṛṇotu bhadantāḥ saṃghaḥ | anenottareṇa bhikṣuṇā mrakṣaṣaṇḍāyāṃ citro gṛhapatir avasphaṇḍitaḥ | tat saṃgha uttarasya bhikṣor gṛhapati r avasphaṇḍakasya pratisaṃharaṇīyaṃ karma karoti | yeṣām āyuṣmatāṃ kṣamate uttarasya bhikṣor gṛhapati r avasphaṇḍakasya pratisaṃharaṇīyaṃ karma kartuṃ te tūṣṇīṃ | na kṣamate bhāṣantāṃ | iyaṃ prathamā karmavācanā | evaṃ dvitīyā tṛtīyā karmavācanā kartavyā | kṛtaṃ saṃghena uttarasya bhikṣor gṛhapati r avasphaṇḍakasya pratisaṃharaṇīyaṃ karma | kṣāntam anujñātaṃ saṃghena yasmāt tūṣṇīm evam etad dhārayāmi ||
4_rellit/buddh/vinv11_u.txt	117	r	1	pratisaṃharaṇīyakarmakṛtasyāhaṃ bhikṣor āsamudācārikān dharmān prajñapayāmi | pratisaṃharaṇīyakarmakṛtena bhikṣuṇā na pravrājayitavyaṃ pūrvavad yāvat | sa evaṃ pratisaṃharaṇīyakarmakṛta utkacaprakacaḥ saṃghe roma pātayati | niḥsaraṇaṃ pravartayati | sāmīcīm upadarśayati | antaḥsīmāyāṃ ca sthitvā osāraṇāṃ yācate | gṛhapati r avasphaṇḍakatvāc ca prativiramāmīti vadati | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti | bhagavān āha osārayata yūyaṃ bhikṣava uttaraṃ bhikṣuṃ pratisaṃharaṇīyakarmakṛtam iti | yo vā punar anyo 'pi evaṃjātīyaḥ |
4_rellit/buddh/vinv_06u.txt	2427	m	1	kutaḥ punar bhikṣum imaṃ traimās | m
4_rellit/saiva/kubjt_pu.txt	2697	d	1	khagatir bhavate d evaṃ yonimārge vicakṣaṇaḥ ||
4_rellit/saiva/kubjt_pu.txt	4857	d	1	daśadhā ravate d evam aṣṭapattroparisthitam ||
4_rellit/saiva/kubjt_pu.txt	10703	l	1	do do ru ṇa yo yo ni ra ya iti dvitīyacakre l
4_rellit/saiva/kubjt_pu.txt	59	m	1	kim anena na paryāptaṃ yad āyāta m iha prabhuḥ ||
4_rellit/saiva/kubjt_pu.txt	357	m	1	vāmaprasāritakarā vāmadevī m uvāca ha ||
4_rellit/saiva/kubjt_pu.txt	1557	m	1	vidarbho mantra m ādau tu mantrānte vīranāyike ||
4_rellit/saiva/kubjt_pu.txt	1659	m	1	pañcāvasthāprabhinnas tu tadā mantra m ihocyate |
4_rellit/saiva/kubjt_pu.txt	1921	m	1	nṛtyadvayaṃ tathā coktaṃ daśa m ekaṃ tu suvrate |
4_rellit/saiva/kubjt_pu.txt	1935	m	1	bhiri caiva dvirabhyāsād viṃśa m ekonasaṅkhyayā ||
4_rellit/saiva/kubjt_pu.txt	1939	m	1	bhrāmaṇiyugmam etad dhi viṃśa m ekaṃ tu uttamam ||
4_rellit/saiva/kubjt_pu.txt	1973	m	1	pañcapraṇava m uddhāraṃ yathā tvaṃ gahvare śṛṇu |
4_rellit/saiva/kubjt_pu.txt	1975	m	1	e o madhye samuddhṛtya bindunāda m alaṅkṛtam ||
4_rellit/saiva/kubjt_pu.txt	1981	m	1	i u madhyena sambhinnam aḥ au madhya m alaṅkṛtam |
4_rellit/saiva/kubjt_pu.txt	1999	m	1	pañcapraṇava m uddhāraṃ rahasyaṃ kathitaṃ tava ||
4_rellit/saiva/kubjt_pu.txt	2031	m	1	śuddhis trisahasrād devi yathā bhairava m abravīt ||
4_rellit/saiva/kubjt_pu.txt	2077	m	1	smaraṇāc chuddhir iṣyeta tathyaṃ bhairava m abravīt |
4_rellit/saiva/kubjt_pu.txt	2239	m	1	evaṃ tadgraha m ākhyātaḥ sadyaḥpratyayakārakaḥ ||
4_rellit/saiva/kubjt_pu.txt	2765	m	1	pañcāśabhedabhinnā sā ekā eva m udāhṛtā ||
4_rellit/saiva/kubjt_pu.txt	2787	m	1	brahmāṇyāḥ sapta m uddiṣṭāḥ sapta māheśvarī punaḥ |
4_rellit/saiva/kubjt_pu.txt	2789	m	1	kaumāryāḥ sapta m uddiṣṭā vaiṣṇavyāḥ sapta eva ca ||
4_rellit/saiva/kubjt_pu.txt	2791	m	1	vārāhī sapta m uddiṣṭā aindrāṇyāḥ sapta eva tu |
4_rellit/saiva/kubjt_pu.txt	2793	m	1	cāmuṇḍā sapta m uddiṣṭā evaṃ vai sapta saptasu ||
4_rellit/saiva/kubjt_pu.txt	2853	m	1	aha m ūrdhvagatiḥ proktaḥ stau ti rātrī nigadyate ||
4_rellit/saiva/kubjt_pu.txt	2983	m	1	pañcapraṇava m ādyantā viyuktā lakṣaṇādhikā ||
4_rellit/saiva/kubjt_pu.txt	3025	m	1	pañcapraṇava m ādyantā yathā vidyā tathā kuru ||
4_rellit/saiva/kubjt_pu.txt	3513	m	1	yatheṣṭaṃ jāyate siddhir nāsty atra m anṛtaṃ vacaḥ |
4_rellit/saiva/kubjt_pu.txt	3557	m	1	pañcapraṇava m ādyena aghoreṇa surādhipe |
4_rellit/saiva/kubjt_pu.txt	3595	m	1	pañcapraṇava m ādyantaṃ tatordhve tu śikhāśivam ||
4_rellit/saiva/kubjt_pu.txt	3699	m	1	bahurūpadharo hy agniḥ pracaṇḍaḥ kāla m antagaḥ ||
4_rellit/saiva/kubjt_pu.txt	4235	m	1	śrūyatāṃ kula m īśāni kālasya kālarūpiṇī |
4_rellit/saiva/kubjt_pu.txt	4601	m	1	prakaṭaṃ śiva vijñeyaṃ guptam ānanda m ucyate |
4_rellit/saiva/kubjt_pu.txt	4627	m	1	dhātrīśaś ca tathā mīno meṣo lohita m eva ca ||
4_rellit/saiva/kubjt_pu.txt	4795	m	1	bindutattvāt paro bindur makārokāra m eva ca |
4_rellit/saiva/kubjt_pu.txt	4819	m	1	viśuddhir bodhajananī ṣoḍaśānta m adhordhvataḥ |
4_rellit/saiva/kubjt_pu.txt	5083	m	1	svasthānasthas tu avyaktaḥ padānte vyakta m āśritaḥ |
4_rellit/saiva/kubjt_pu.txt	6097	m	1	paitṛkaṃ śubham uddiṣṭaṃ reto hy ātmādi m īśvaraḥ ||
4_rellit/saiva/kubjt_pu.txt	6119	m	1	adhordhvaṃ nīyate jīvaḥ koṣakīṭa m iva sthitaḥ |
4_rellit/saiva/kubjt_pu.txt	6257	m	1	sṛṣṭikṛd bhagavānantaḥ padārthapada m īśvaraḥ ||
4_rellit/saiva/kubjt_pu.txt	6397	m	1	teṣv anyāḥ ṣoḍaśādhārāś catuḥṣaṣṭyānta m antikāḥ ||
4_rellit/saiva/kubjt_pu.txt	6401	m	1	aindrādīśāna m antasthāḥ sarvādhārāḥ parāparāḥ ||
4_rellit/saiva/kubjt_pu.txt	6543	m	1	śrīkuleśvaradevasya hṛdyordhvaghaṭa m antare |
4_rellit/saiva/kubjt_pu.txt	6873	m	1	kakārādau maparyantaṃ yakārādau ha m antimam |
4_rellit/saiva/kubjt_pu.txt	6903	m	1	aparāṃ sṛṣṭikartārāṃ parāṃ ṣaḍviṃśa m ādimām ||
4_rellit/saiva/kubjt_pu.txt	6981	m	1	vaḍavānala m āsīnam ājñāśūladharaṃ vibhum ||
4_rellit/saiva/kubjt_pu.txt	7075	m	1	sarvathā tad yajen nityaṃ vyākulena m anena kim |
4_rellit/saiva/kubjt_pu.txt	7227	m	1	mahāsaṃsāra m ambhodhes tārayantī vyavasthitā |
4_rellit/saiva/kubjt_pu.txt	7799	m	1	yatra yat padavinyāsaṃ tat kubjīśe m ataḥ śṛṇu ||
4_rellit/saiva/kubjt_pu.txt	8209	m	1	caturāśīti m ekatra kramāt sthūlaṃ pṛthak pṛthak ||
4_rellit/saiva/kubjt_pu.txt	8333	m	1	tripañcavarṣād ūrdhvaṃ ca sarvajño guṇa m īśvaraḥ ||
4_rellit/saiva/kubjt_pu.txt	8423	m	1	nocchvasen māsam ekaṃ tu tathyaṃ bhairava m abravīt |
4_rellit/saiva/kubjt_pu.txt	8707	m	1	catuṣṭayaṃ samākhyātaṃ pṛccha m anyaṃ yathāruci ||
4_rellit/saiva/kubjt_pu.txt	8879	m	1	daśa m ekādaśenaiva kūṭasthaṃ vā samekataḥ |
4_rellit/saiva/kubjt_pu.txt	10437	m	1	ū paścimaṃ samuddhṛtya ha pūrva m āsane sthitam |
4_rellit/saiva/kubjt_pu.txt	10657	m	1	brahmaṇālepya m ātmānaṃ paścād dhyānaṃ niyojayet |
4_rellit/saiva/kubjt_pu.txt	10873	m	1	o oṣṭhe sadyadevas tu ai bhauktī dvija m ūrdhvagaḥ |
4_rellit/saiva/kubjt_pu.txt	10887	m	1	tadgrahe rudra m ākhyātā mālinyāṃ śṛṇu sāmpratam ||
4_rellit/saiva/kubjt_pu.txt	10935	m	1	prajñā ca mohanī caiva ū u bhūṣaṇa m īkṣagau ||
4_rellit/saiva/kubjt_pu.txt	11061	m	1	raktacandanacūrṇena sindūreṇa m athāmbike |
4_rellit/saiva/kubjt_pu.txt	11189	m	1	kṣetrāṣṭa m aṣṭakaṃ caiva aṣṭakaṃ ca catuṣṭayam ||
4_rellit/saiva/kubjt_pu.txt	11201	m	1	sūkṣmā caiva susūkṣmā ca antimāmṛta m antimā ||
4_rellit/saiva/kubjt_pu.txt	11277	m	1	ekaikanāḍimadhyasthe marma m ekaikabhedini ||
4_rellit/saiva/kubjt_pu.txt	11829	m	1	ṣaṇmāsam athavābdaṃ ca dvirabdaṃ trīṇi m eva vā |
4_rellit/saiva/kubjt_pu.txt	11833	m	1	nava dvipañcakaṃ vātha ekādaśa m athāpi vā |
