file	line_no	category	matched_span	trigger_tokens	context
3_purana/agp_bi_u.txt	56033	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	56151	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	56244	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	56383	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	56457	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	56594	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	56639	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	57058	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	57233	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	57414	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	57757	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	57890	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	57949	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	58166	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	58299	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	58422	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	58639	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	58835	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	59020	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	59191	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	59297	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	59472	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	59587	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	59784	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	59895	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	60002	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	60147	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	60491	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	60763	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	60934	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	61272	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	61417	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	61586	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	61643	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	62047	editorial_or_european	chapter	chapter	chapter
3_purana/agp_bi_u.txt	62284	editorial_or_european	chapter	chapter	chapter
4_rellit/vaisn/ss2_bhgu.txt	9779	editorial_or_european	sections	sections	separately numbered sections |
4_rellit/vaisn/ss2_bhgu.txt	9781	editorial_or_european	edition	edition	the yadavpur edition | but this doesnt seem to be necessary |
4_rellit/vaisn/ss2_bhgu.txt	9809	editorial_or_european	section	section	discussed above in section
4_rellit/vaisn/ss2_bhgu.txt	9831	editorial_or_european	variant	variant	variant | sanandanādyair munibhir vibhāvyam |
4_rellit/vaisn/ss2_bhgu.txt	9841	editorial_or_european	edition	edition	critical edition |
4_rellit/vaisn/ss2_bhgu.txt	9847	editorial_or_european	section	section	section above |
4_rellit/vaisn/ss2_bhgu.txt	9855	editorial_or_european	sections and	sections	sections and above |
4_rellit/vaisn/ss2_bhgu.txt	9863	editorial_or_european	section	section	in section tamaḥ
4_rellit/vaisn/ss2_bhgu.txt	9867	editorial_or_european	section	section	discussed above in section
4_rellit/vaisn/ss3_paru.txt	6329	editorial_or_european	commentary	commentary	commentary to
4_rellit/vaisn/ss3_paru.txt	6335	editorial_or_european	section	section	above | section
4_rellit/vaisn/vaimp__u.txt	275	editorial_or_european	edition	edition	edition | vṛṣabhāyai | eds || vṛṣahāyai
4_rellit/vaisn/vaimp__u.txt	3283	editorial_or_european	edition	edition	edition | vahetāṃ | edition | hetāṃ va
4_rellit/vaisn/vaimp__u.txt	3283	editorial_or_european	edition	edition	edition | vahetāṃ | edition | hetāṃ va
4_rellit/vaisn/vaimp__u.txt	3449	editorial_or_european	edition	edition	edition omits this verse
4_rellit/vaisn/vaimp__u.txt	3475	editorial_or_european	edition	edition	edition omits this verse
4_rellit/vaisn/vaimp__u.txt	3477	editorial_or_european	edition	edition	edition omits this verse
4_rellit/vaisn/vaimp__u.txt	3499	editorial_or_european	edition	edition	edition | bhṛgv ādi saptarṣīn
4_rellit/vaisn/vaimp__u.txt	3523	editorial_or_european	edition	edition	edition | āvāhayāmi mīndram | edition | āvāhayāmīndram
4_rellit/vaisn/vaimp__u.txt	3523	editorial_or_european	edition	edition	edition | āvāhayāmi mīndram | edition | āvāhayāmīndram
4_rellit/vaisn/vaimp__u.txt	3551	editorial_or_european	edition	edition	edition | ābhjāmyava āvyaṃ | edition | ābhajāny apāvyaṃ | ābhajāmy ...
4_rellit/vaisn/vaimp__u.txt	3551	editorial_or_european	edition	edition	edition | ābhjāmyava āvyaṃ | edition | ābhajāny apāvyaṃ | ābhajāmy apāvaṃ
4_rellit/vaisn/vaimp__u.txt	3631	editorial_or_european	edition	edition	edition | juhotā
4_rellit/vaisn/vaimp__u.txt	3693	editorial_or_european	edition	edition	edition adds here glām pāṭhāṃtaram | glām is a variant reading |
4_rellit/vaisn/vaimp__u.txt	3693	editorial_or_european	variant reading	variant	edition adds here glām pāṭhāṃtaram | glām is a variant reading |
4_rellit/vaisn/vaimp__u.txt	3833	editorial_or_european	edition	edition	edition | apadhānāya
4_rellit/vaisn/vaimp__u.txt	4337	editorial_or_european	edition	edition	edition | drohiṇyai
4_rellit/vaisn/vaimp__u.txt	4533	editorial_or_european	edition	edition	edition | mahantāya
4_rellit/vaisn/vaimp__u.txt	5199	editorial_or_european	edition	edition	edition | haritāvāya | edition | harāya
4_rellit/vaisn/vaimp__u.txt	5199	editorial_or_european	edition	edition	edition | haritāvāya | edition | harāya
4_rellit/vaisn/vaimp__u.txt	5241	editorial_or_european	edition	edition	edition | hastamāya
4_rellit/vaisn/vaimp__u.txt	5263	editorial_or_european	edition	edition	edition | viṣṇu bhūta yutāya | edition | viṣṇu bhūtāya
4_rellit/vaisn/vaimp__u.txt	5263	editorial_or_european	edition	edition	edition | viṣṇu bhūta yutāya | edition | viṣṇu bhūtāya
4_rellit/vaisn/vaimp__u.txt	5729	editorial_or_european	edition	edition	edition | drohiṇyai
4_rellit/vaisn/vaimp__u.txt	5771	editorial_or_european	edition	edition	edition | pramattāyai
4_rellit/vaisn/vaimp__u.txt	5773	editorial_or_european	edition	edition	edition | ajeyam | edition | ajayāyai
4_rellit/vaisn/vaimp__u.txt	5773	editorial_or_european	edition	edition	edition | ajeyam | edition | ajayāyai
4_rellit/vaisn/vaimp__u.txt	5895	editorial_or_european	edition	edition	edition | kardamādyāya | edition | kardamāya
4_rellit/vaisn/vaimp__u.txt	5895	editorial_or_european	edition	edition	edition | kardamādyāya | edition | kardamāya
4_rellit/vaisn/vaimp__u.txt	6037	editorial_or_european	edition	edition	edition | saro jābhyas | edition | svara jābhyas
4_rellit/vaisn/vaimp__u.txt	6037	editorial_or_european	edition	edition	edition | saro jābhyas | edition | svara jābhyas
4_rellit/vaisn/vaimp__u.txt	6179	editorial_or_european	edition	edition	edition | vipāyai
4_rellit/vaisn/vaimp__u.txt	6241	editorial_or_european	edition	edition	edition | īśāya
4_rellit/vaisn/vaimp__u.txt	6283	editorial_or_european	edition	edition	edition | vitadhāya | edition | vitathāya
4_rellit/vaisn/vaimp__u.txt	6283	editorial_or_european	edition	edition	edition | vitadhāya | edition | vitathāya
4_rellit/vaisn/vaimp__u.txt	6359	editorial_or_european	edition	edition	edition | sanduṣāya
4_rellit/vaisn/vaimp__u.txt	6717	editorial_or_european	edition	edition	edition | na
4_rellit/vaisn/vaimp__u.txt	6719	editorial_or_european	edition	edition	edition | avamānayan tu
4_rellit/vaisn/vaimp__u.txt	6985	editorial_or_european	edition	edition	edition | subahaṇyo
4_rellit/vaisn/vaimp__u.txt	7083	editorial_or_european	edition	edition	edition | vīrañjaty | eds || virañjaty
4_rellit/vaisn/vaimp__u.txt	7085	editorial_or_european	edition	edition	edition | sasatvaṃ
4_rellit/vaisn/vaimp__u.txt	7107	editorial_or_european	edition	edition	edition | yajāmaho
4_rellit/vaisn/vaimp__u.txt	7129	editorial_or_european	edition	edition	edition | ādadau no
4_rellit/vaisn/vaimp__u.txt	7131	editorial_or_european	edition	edition	edition | pṛte
4_rellit/vaisn/vaimp__u.txt	7133	editorial_or_european	edition	edition	edition | vyāpūrayan no tharate
4_rellit/vaisn/vaimp__u.txt	7167	editorial_or_european	editions	editions	editions | uṣopa | edition | upoṣa
4_rellit/vaisn/vaimp__u.txt	7167	editorial_or_european	edition	edition	editions | uṣopa | edition | upoṣa
4_rellit/vaisn/vaimp__u.txt	7191	editorial_or_european	editions	editions	editions || vṛtyā | edition || vṛttyā
4_rellit/vaisn/vaimp__u.txt	7191	editorial_or_european	edition	edition	editions || vṛtyā | edition || vṛttyā
4_rellit/vaisn/vaimp__u.txt	7213	editorial_or_european	edition	edition	edition | parāṃbarāyā
4_rellit/vaisn/vaimp__u.txt	7215	editorial_or_european	editions	editions	editions | tatrīṇy | edition | tat trīṇy
4_rellit/vaisn/vaimp__u.txt	7215	editorial_or_european	edition	edition	editions | tatrīṇy | edition | tat trīṇy
4_rellit/vaisn/vaimp__u.txt	7239	editorial_or_european	edition	edition	edition | sāniyaśchaty
4_rellit/vaisn/vaimp__u.txt	7241	editorial_or_european	edition	edition	edition | vṛttyā | eds || vṛtyā
4_rellit/vaisn/vaimp__u.txt	7279	editorial_or_european	edition	edition	edition | padhā | edition | pathā
4_rellit/vaisn/vaimp__u.txt	7279	editorial_or_european	edition	edition	edition | padhā | edition | pathā
4_rellit/vaisn/vaimp__u.txt	7281	editorial_or_european	edition	edition	edition | sañjīvati | eds || sañjīvatī
4_rellit/vaisn/vaimp__u.txt	7341	editorial_or_european	edition	edition	edition | manthī
4_rellit/vaisn/vaimp__u.txt	7433	editorial_or_european	editions	editions	editions | bhavatodarāt | edition | bhavatodharāt
4_rellit/vaisn/vaimp__u.txt	7433	editorial_or_european	edition	edition	editions | bhavatodarāt | edition | bhavatodharāt
4_rellit/vaisn/vaimp__u.txt	7441	editorial_or_european	edition	edition	edition omits this verse
4_rellit/vaisn/vaimp__u.txt	7445	editorial_or_european	edition	edition	edition omits this verse
4_rellit/vaisn/vaimp__u.txt	7451	editorial_or_european	edition	edition	edition omits this verse
4_rellit/vaisn/vaimp__u.txt	8067	editorial_or_european	edition	edition	accentuation in the edition | bibharti
4_rellit/vaisn/vaimp__u.txt	8461	editorial_or_european	edition	edition	edition | taṃ
4_rellit/vaisn/vaimp__u.txt	8499	editorial_or_european	edition	edition	edition bhūtānāṃ
4_rellit/vaisn/vaimp__u.txt	8607	editorial_or_european	edition	edition	edition | rūpāya
4_rellit/vaisn/vaimp__u.txt	8629	editorial_or_european	edition	edition	edition | supuṇyātmakam
4_rellit/vaisn/vaimp__u.txt	8673	editorial_or_european	edition	edition	edition | dmanā
4_rellit/vaisn/vaimp__u.txt	8849	editorial_or_european	edition	edition	edition | ṛṣamāṇaṃ
4_rellit/vaisn/vaimp__u.txt	8923	editorial_or_european	editions	editions	editions | ṛcīnām
4_rellit/vaisn/vaimp__u.txt	8943	editorial_or_european	edition	edition	edition | kādraveyā | eds || kārdraveyā
4_rellit/vaisn/vaimp__u.txt	8979	editorial_or_european	edition	edition	edition | yava vaṃśa yavau
4_rellit/vaisn/vaimp__u.txt	9023	editorial_or_european	edition	edition	edition | brahma | edition | brahmā
4_rellit/vaisn/vaimp__u.txt	9023	editorial_or_european	edition	edition	edition | brahma | edition | brahmā
4_rellit/vaisn/vaimp__u.txt	9065	editorial_or_european	edition	edition	edition | āṃ
4_rellit/vaisn/vaimp__u.txt	9131	editorial_or_european	edition	edition	edition | bhagavaṃ ddhyātvā | eds || bhagavad dhyātvā
4_rellit/vaisn/vaimp__u.txt	9149	editorial_or_european	edition	edition	edition | aśu gāḥ
4_rellit/vaisn/vaimp__u.txt	9269	editorial_or_european	edition	edition	edition | yatiñcat | edition | yatiñcit
4_rellit/vaisn/vaimp__u.txt	9269	editorial_or_european	edition	edition	edition | yatiñcat | edition | yatiñcit
4_rellit/vaisn/vaimp__u.txt	9291	editorial_or_european	edition	edition	edition | ahaṃ | edition | āhaṃ
4_rellit/vaisn/vaimp__u.txt	9291	editorial_or_european	edition	edition	edition | ahaṃ | edition | āhaṃ
4_rellit/vaisn/vaimp__u.txt	9665	editorial_or_european	edition	edition	edition || tharāyai | edition || tharāya
4_rellit/vaisn/vaimp__u.txt	9665	editorial_or_european	edition	edition	edition || tharāyai | edition || tharāya
4_rellit/vaisn/vaimp__u.txt	10149	editorial_or_european	edition	edition	edition | mānasī | edition | mānasi
4_rellit/vaisn/vaimp__u.txt	10149	editorial_or_european	edition	edition	edition | mānasī | edition | mānasi
4_rellit/vaisn/vaimp__u.txt	10253	editorial_or_european	editions	editions	editions | āhaṃ | corrected to ahaṃ |
4_rellit/vaisn/vaimp__u.txt	10507	editorial_or_european	edition	edition	edition | saptathānāṃ
4_rellit/vaisn/vaimp__u.txt	10509	editorial_or_european	edition	edition	edition | vāhur
4_rellit/vaisn/vaimp__u.txt	10947	editorial_or_european	edition	edition	edition | vandhyo
4_rellit/vaisn/vaimp__u.txt	11165	editorial_or_european	edition	edition	edition | tvāṣṭrī
4_rellit/vaisn/vaimp__u.txt	11225	editorial_or_european	edition	edition	edition | tapo dhanā
4_rellit/vaisn/vaimp__u.txt	11869	editorial_or_european	edition	edition	edition | śambhuḥ | edition | śambaḥ
4_rellit/vaisn/vaimp__u.txt	11869	editorial_or_european	edition	edition	edition | śambhuḥ | edition | śambaḥ
4_rellit/vaisn/vaimp__u.txt	12061	editorial_or_european	edition	edition	edition | saṃvidhānā | edition || saṃvidānā
4_rellit/vaisn/vaimp__u.txt	12061	editorial_or_european	edition	edition	edition | saṃvidhānā | edition || saṃvidānā
4_rellit/vaisn/vaimp__u.txt	12521	editorial_or_european	edition	edition	edition | vithaviṣyate
4_rellit/vaisn/vaimp__u.txt	13407	editorial_or_european	edition	edition	edition | udārāṅgyai | edition | dhārāṅgyai
4_rellit/vaisn/vaimp__u.txt	13407	editorial_or_european	edition	edition	edition | udārāṅgyai | edition | dhārāṅgyai
6_sastra/7_ayur/anandk_u.txt	21587	editorial_or_european	properties	properties	pattratālaka || phys | properties
6_sastra/7_ayur/anandk_u.txt	21593	editorial_or_european	properties	properties	piṇḍatālaka || phys | properties
6_sastra/7_ayur/anandk_u.txt	22249	editorial_or_european	properties	properties	śukatuṇḍa || phys | properties
6_sastra/7_ayur/anandk_u.txt	22255	editorial_or_european	properties	properties	haṃsapāda || properties
6_sastra/7_ayur/anandk_u.txt	22303	editorial_or_european	properties	properties	pāṣāṇagairika || phys | properties
6_sastra/7_ayur/anandk_u.txt	22591	editorial_or_european	properties	properties	kaṅkuṣṭha || medic | properties
6_sastra/7_ayur/anandk_u.txt	22653	editorial_or_european	properties	properties	kāsīsa || medic | properties
6_sastra/7_ayur/anandk_u.txt	22695	editorial_or_european	properties	properties	sindūra || medic | properties
6_sastra/7_ayur/anandk_u.txt	22755	editorial_or_european	properties	properties	srotoñjana || medic | properties
6_sastra/7_ayur/anandk_u.txt	22797	editorial_or_european	properties	properties	puṣpāñjana || medic | properties
6_sastra/7_ayur/anandk_u.txt	22981	editorial_or_european	properties	properties	sea salt || medic | properties
6_sastra/7_ayur/anandk_u.txt	23031	editorial_or_european	properties	properties	sauvarcala || medic | properties
6_sastra/7_ayur/anandk_u.txt	24143	editorial_or_european	properties	properties	tīkṣṇaloha || medic | properties
6_sastra/7_ayur/anandk_u.txt	24151	editorial_or_european	properties	properties	muṇḍa || medic | properties
6_sastra/7_ayur/anandk_u.txt	24167	editorial_or_european	properties	properties	khura || phys | properties
6_sastra/7_ayur/anandk_u.txt	24171	editorial_or_european	properties	properties	miśraka || phys | properties
6_sastra/7_ayur/anandk_u.txt	24375	editorial_or_european	properties	properties	rājarīti || properties
6_sastra/7_ayur/anandk_u.txt	24381	editorial_or_european	properties	properties	brass || medic | properties
6_sastra/7_ayur/anandk_u.txt	24929	editorial_or_european	properties	properties	pearl || medic | properties
6_sastra/7_ayur/anandk_u.txt	24975	editorial_or_european	properties	properties	coral || medic | properties
6_sastra/7_ayur/anandk_u.txt	25043	editorial_or_european	properties	properties	puṣparāga || medic | properties
6_sastra/8_jyot/brhajj_u.txt	83	non_sanskrit_pattern	aaaaaaaaaaaaaaaaa	aaaaaaaaaaaaaaaaa	aaaaaaaaaaaaaaaaa
